serial,name,region
NMVJ,Mario Party 3 (Japan),Japan
NMVJ,Mario Party 3 (Japan) (Beta),Japan
NMVJ,Mario Party 3 (Japan) (Beta),Japan
NMVE,Mario Party 3 (USA),USA
NMVE,Mario Party 3 (USA),USA
NMQJ,Mario Story (Japan),Japan
NMQJ,Mario Story (Japan),Japan
NM8P,Mario Tennis (Europe),Europe
NM8P,Mario Tennis (Europe),Europe
NM8P,Mario Tennis (Europe) (Wii Virtual Console),Europe
NM8P,Mario Tennis (Europe) (Wii Virtual Console),Europe
NM8E,Mario Tennis (USA),USA
NM8E,Mario Tennis (USA),USA
NM8E,Mario Tennis (USA) (Wii Virtual Console),USA
NM8E,Mario Tennis (USA) (Wii Virtual Console),USA
NM8J,Mario Tennis 64 (Japan),Japan
NM8J,Mario Tennis 64 (Japan),Japan
NM8J,Mario Tennis 64 (Japan) (Wii Virtual Console),Japan
NM8J,Mario Tennis 64 (Japan) (Wii Virtual Console),Japan
NMPJ,Mario no Photopie (Japan),Japan
NMPJ,Mario no Photopie (Japan),Japan
NM6E,Mega Man 64 (USA),USA
NM6E,Mega Man 64 (USA),USA
NHME,"Mia Hamm Soccer 64 (USA) (En,Es)",USA
NHME,"Mia Hamm Soccer 64 (USA) (En,Es)",USA
NHME,"Mia Hamm Soccer 64 (USA) (En,Es) (Beta)",USA
NHME,"Mia Hamm Soccer 64 (USA) (En,Es) (Beta)",USA
NHME,"Mia Hamm Soccer 64 (USA) (En,Es) (Beta)",USA
NHME,"Mia Hamm Soccer 64 (USA) (En,Es) (Beta)",USA
NWKX,Michael Owen's WLS 2000 (Europe),Europe
NWKX,Michael Owen's WLS 2000 (Europe),Europe
NMLJ,Mickey no Racing Challenge USA (Japan),Japan
NMLJ,Mickey no Racing Challenge USA (Japan),Japan
NMLP,"Mickey's Speedway USA (Europe) (En,Fr,De,Es,It)",Europe
NMLP,"Mickey's Speedway USA (Europe) (En,Fr,De,Es,It)",Europe
NMLE,Mickey's Speedway USA (USA),USA
NMLE,Mickey's Speedway USA (USA),USA
NV3P,"Micro Machines 64 Turbo (Europe) (En,Fr,De,Es,It)",Europe
NV3P,"Micro Machines 64 Turbo (Europe) (En,Fr,De,Es,It)",Europe
NV3E,Micro Machines 64 Turbo (USA),USA
NV3E,Micro Machines 64 Turbo (USA),USA
NAIE,Midway's Greatest Arcade Hits - Volume 1 (USA),USA
NAIE,Midway's Greatest Arcade Hits - Volume 1 (USA),USA
NMBE,Mike Piazza's Strike Zone (USA),USA
NMBE,Mike Piazza's Strike Zone (USA),USA
NBRP,Milo's Astro Lanes (Europe),Europe
NBRP,Milo's Astro Lanes (Europe),Europe
NBRE,Milo's Astro Lanes (USA),USA
NBRE,Milo's Astro Lanes (USA),USA
NTMP,Mischief Makers (Europe),Europe
NTMP,Mischief Makers (Europe),Europe
NTME,Mischief Makers (USA),USA
NTME,Mischief Makers (USA),USA
NTME,Mischief Makers (USA) (Rev 1),USA
NTME,Mischief Makers (USA) (Rev 1),USA
NMIP,Mission - Impossible (Europe),Europe
NMIP,Mission - Impossible (Europe),Europe
NMIP,Mission - Impossible (Europe) (Beta),Europe
NMIP,Mission - Impossible (Europe) (Beta),Europe
NMIF,Mission - Impossible (France),France
NMIF,Mission - Impossible (France),France
NMID,Mission - Impossible (Germany),Germany
NMID,Mission - Impossible (Germany),Germany
NMII,Mission - Impossible (Italy),Italy
NMII,Mission - Impossible (Italy),Italy
NMIS,Mission - Impossible (Spain),Spain
NMIS,Mission - Impossible (Spain),Spain
NMIS,Mission - Impossible (Spain) (Rev 1),Spain
NMIS,Mission - Impossible (Spain) (Rev 1),Spain
NMIE,Mission - Impossible (USA),USA
NMIE,Mission - Impossible (USA),USA
NMGE,Monaco Grand Prix (USA),USA
NMGE,Monaco Grand Prix (USA),USA
NMGP,"Monaco Grand Prix - Racing Simulation 2 (Europe) (En,Fr,Es,It)",Europe
NMGP,"Monaco Grand Prix - Racing Simulation 2 (Europe) (En,Fr,Es,It)",Europe
NMOE,Monopoly (USA),USA
NMOE,Monopoly (USA),USA
NM3P,"Monster Truck Madness 64 (Europe) (En,Fr,De,Es,It)",Europe
NM3P,"Monster Truck Madness 64 (Europe) (En,Fr,De,Es,It)",Europe
NM3E,Monster Truck Madness 64 (USA),USA
NM3E,Monster Truck Madness 64 (USA),USA
NMSJ,Morita Shougi 64 (Japan),Japan
NMSJ,Morita Shougi 64 (Japan),Japan
NM4P,Mortal Kombat 4 (Europe),Europe
NM4P,Mortal Kombat 4 (Europe),Europe
NM4E,Mortal Kombat 4 (USA),USA
NM4E,Mortal Kombat 4 (USA),USA
NMYP,Mortal Kombat Mythologies - Sub-Zero (Europe),Europe
NMYP,Mortal Kombat Mythologies - Sub-Zero (Europe),Europe
NMYE,Mortal Kombat Mythologies - Sub-Zero (USA),USA
NMYE,Mortal Kombat Mythologies - Sub-Zero (USA),USA
NMKP,Mortal Kombat Trilogy (Europe),Europe
NMKP,Mortal Kombat Trilogy (Europe),Europe
NMKE,Mortal Kombat Trilogy (USA),USA
NMKE,Mortal Kombat Trilogy (USA),USA
NMKE,Mortal Kombat Trilogy (USA) (Rev 1),USA
NMKE,Mortal Kombat Trilogy (USA) (Rev 1),USA
NMKE,Mortal Kombat Trilogy (USA) (Rev 2),USA
NMKE,Mortal Kombat Trilogy (USA) (Rev 2),USA
NP9E,Ms. Pac-Man - Maze Madness (USA),USA
NP9E,Ms. Pac-Man - Maze Madness (USA),USA
NGMP,"Mystical Ninja 2 Starring Goemon (Europe) (En,Fr,De)",Europe
NGMP,"Mystical Ninja 2 Starring Goemon (Europe) (En,Fr,De)",Europe
NG5P,Mystical Ninja Starring Goemon (Europe),Europe
NG5P,Mystical Ninja Starring Goemon (Europe),Europe
NG5E,Mystical Ninja Starring Goemon (USA),USA
NG5E,Mystical Ninja Starring Goemon (USA),USA
NN2E,NASCAR 2000 (USA),USA
NN2E,NASCAR 2000 (USA),USA
N9CP,"NASCAR 99 (Europe) (En,Fr,De)",Europe
N9CP,"NASCAR 99 (Europe) (En,Fr,De)",Europe
N9CE,NASCAR 99 (USA),USA
N9CE,NASCAR 99 (USA),USA
NCKE,NBA Courtside 2 featuring Kobe Bryant (USA),USA
NCKE,NBA Courtside 2 featuring Kobe Bryant (USA),USA
NXGP,NBA Hangtime (Europe),Europe
NXGP,NBA Hangtime (Europe),Europe
NXGE,NBA Hangtime (USA),USA
NXGE,NBA Hangtime (USA),USA
NJAP,NBA Jam 2000 (Europe),Europe
NJAP,NBA Jam 2000 (Europe),Europe
NJAE,NBA Jam 2000 (USA),USA
NJAE,NBA Jam 2000 (USA),USA
NB9P,NBA Jam 99 (Europe),Europe
NB9P,NBA Jam 99 (Europe),Europe
NB9E,NBA Jam 99 (USA),USA
NB9E,NBA Jam 99 (USA),USA
NNLP,"NBA Live 2000 (Europe) (En,Fr,De,Es)",Europe
NNLP,"NBA Live 2000 (Europe) (En,Fr,De,Es)",Europe
NNLE,"NBA Live 2000 (USA) (En,Fr,De,Es)",USA
NNLE,"NBA Live 2000 (USA) (En,Fr,De,Es)",USA
N9BP,"NBA Live 99 (Europe) (En,Fr,De,Es,It)",Europe
N9BP,"NBA Live 99 (Europe) (En,Fr,De,Es,It)",Europe
N9BE,"NBA Live 99 (USA) (En,Fr,De,Es,It)",USA
N9BE,"NBA Live 99 (USA) (En,Fr,De,Es,It)",USA
NBAP,NBA Pro 98 (Europe),Europe
NBAP,NBA Pro 98 (Europe),Europe
NB2P,NBA Pro 99 (Europe),Europe
NB2P,NBA Pro 99 (Europe),Europe
NSOE,NBA Showtime - NBA on NBC (USA),USA
NSOE,NBA Showtime - NBA on NBC (USA),USA
NBAJ,NBA in the Zone '98 (Japan),Japan
NBAJ,NBA in the Zone '98 (Japan),Japan
NBAE,NBA in the Zone '98 (USA),USA
NBAE,NBA in the Zone '98 (USA),USA
NB2E,NBA in the Zone '99 (USA),USA
NB2E,NBA in the Zone '99 (USA),USA
NB2J,NBA in the Zone 2 (Japan),Japan
NB2J,NBA in the Zone 2 (Japan),Japan
NWZP,NBA in the Zone 2000 (Europe),Europe
NWZP,NBA in the Zone 2000 (Europe),Europe
NWZE,NBA in the Zone 2000 (USA),USA
NWZE,NBA in the Zone 2000 (USA),USA
NBZE,NFL Blitz (USA),USA
NBZE,NFL Blitz (USA),USA
NSZE,NFL Blitz - Special Edition (USA),USA
NSZE,NFL Blitz - Special Edition (USA),USA
NBIE,NFL Blitz 2000 (USA),USA
NBIE,NFL Blitz 2000 (USA),USA
NBIE,NFL Blitz 2000 (USA) (Rev 1),USA
NBIE,NFL Blitz 2000 (USA) (Rev 1),USA
NFBE,NFL Blitz 2001 (USA),USA
NFBE,NFL Blitz 2001 (USA),USA
NQCE,NFL QB Club 2001 (USA),USA
NQCE,NFL QB Club 2001 (USA),USA
NQBP,NFL Quarterback Club 2000 (Europe),Europe
NQBP,NFL Quarterback Club 2000 (Europe),Europe
NQBE,NFL Quarterback Club 2000 (USA),USA
NQBE,NFL Quarterback Club 2000 (USA),USA
NQ8P,NFL Quarterback Club 98 (Europe),Europe
NQ8P,NFL Quarterback Club 98 (Europe),Europe
NQ8E,NFL Quarterback Club 98 (USA),USA
NQ8E,NFL Quarterback Club 98 (USA),USA
NQ9P,NFL Quarterback Club 99 (Europe),Europe
NQ9P,NFL Quarterback Club 99 (Europe),Europe
NQ9E,NFL Quarterback Club 99 (USA),USA
NQ9E,NFL Quarterback Club 99 (USA),USA
N9HP,"NHL 99 (Europe) (En,De,Sv,Fi)",Europe
N9HP,"NHL 99 (Europe) (En,De,Sv,Fi)",Europe
N9HE,NHL 99 (USA),USA
N9HE,NHL 99 (USA),USA
NHOE,NHL Blades of Steel '99 (USA),USA
NHOE,NHL Blades of Steel '99 (USA),USA
NHLP,NHL Breakaway 98 (Europe),Europe
NHLP,NHL Breakaway 98 (Europe),Europe
NHLE,NHL Breakaway 98 (USA),USA
NHLE,NHL Breakaway 98 (USA),USA
NH9P,NHL Breakaway 99 (Europe),Europe
NH9P,NHL Breakaway 99 (Europe),Europe
NH9E,NHL Breakaway 99 (USA),USA
NH9E,NHL Breakaway 99 (USA),USA
NHOP,NHL Pro 99 (Europe),Europe
NHOP,NHL Pro 99 (Europe),Europe
NH5P,Nagano Winter Olympics '98 (Europe),Europe
NH5P,Nagano Winter Olympics '98 (Europe),Europe
NH5E,Nagano Winter Olympics '98 (USA),USA
NH5E,Nagano Winter Olympics '98 (USA),USA
NNME,Namco Museum 64 (USA),USA
NNME,Namco Museum 64 (USA),USA
NEVJ,Neon Genesis Evangelion (Japan),Japan
NEVJ,Neon Genesis Evangelion (Japan),Japan
NRIP,"New Tetris, The (Europe)",Europe
NRIP,"New Tetris, The (Europe)",Europe
NRIE,"New Tetris, The (USA)",USA
NRIE,"New Tetris, The (USA)",USA
NNCE,Nightmare Creatures (USA),USA
NNCE,Nightmare Creatures (USA),USA
NHBJ,Nintama Rantarou 64 Game Gallery (Japan),Japan
NHBJ,Nintama Rantarou 64 Game Gallery (Japan),Japan
CMDJ,Nintendo 64 Modem (Japan) (Add-on),Japan
CMDJ,Nintendo 64 Modem (Japan) (Add-on),Japan
NALJ,Nintendo All-Star! Dairantou Smash Brothers (Japan),Japan
NALJ,Nintendo All-Star! Dairantou Smash Brothers (Japan),Japan
NCEP,Nuclear Strike 64 (Europe) (Beta),Europe
NCEP,Nuclear Strike 64 (Europe) (Beta),Europe
NCEP,"Nuclear Strike 64 (Europe) (En,Fr)",Europe
NCEP,"Nuclear Strike 64 (Europe) (En,Fr)",Europe
NCED,Nuclear Strike 64 (Germany),Germany
NCED,Nuclear Strike 64 (Germany),Germany
NCED,Nuclear Strike 64 (Germany) (Beta),Germany
NCED,Nuclear Strike 64 (Germany) (Beta),Germany
NCEE,Nuclear Strike 64 (USA),USA
NCEE,Nuclear Strike 64 (USA),USA
NUTJ,Nushi Zuri 64 (Japan),Japan
NUTJ,Nushi Zuri 64 (Japan),Japan
NUTJ,Nushi Zuri 64 (Japan) (Rev 1),Japan
NUTJ,Nushi Zuri 64 (Japan) (Rev 1),Japan
NUMJ,Nushi Zuri 64 - Shiokaze ni Notte (Japan),Japan
NUMJ,Nushi Zuri 64 - Shiokaze ni Notte (Japan),Japan
NTDP,"O.D.T. (Europe) (En,Fr,De,Es,It) (Proto)",Europe
NTDP,"O.D.T. (Europe) (En,Fr,De,Es,It) (Proto)",Europe
NTDE,"O.D.T. (USA) (En,Fr,Es) (Proto)",USA
NTDE,"O.D.T. (USA) (En,Fr,Es) (Proto)",USA
NOFP,Off Road Challenge (Europe),Europe
NOFP,Off Road Challenge (Europe),Europe
NOFE,Off Road Challenge (USA),USA
NOFE,Off Road Challenge (USA),USA
NOBJ,Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev 1),Japan
NOBJ,Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev 1),Japan
NOBJ,Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev 1) (Wii Virtual Console),Japan
NOBJ,Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev 1) (Wii Virtual Console),Japan
NOBE,Ogre Battle 64 - Person of Lordly Caliber (USA),USA
NOBE,Ogre Battle 64 - Person of Lordly Caliber (USA),USA
NOBE,Ogre Battle 64 - Person of Lordly Caliber (USA) (Rev 1),USA
NOBE,Ogre Battle 64 - Person of Lordly Caliber (USA) (Rev 1),USA
NOBE,"Ogre Battle 64 - Person of Lordly Caliber (USA, Europe) (Rev 1) (Wii Virtual Console)",USA
NOBE,"Ogre Battle 64 - Person of Lordly Caliber (USA, Europe) (Rev 1) (Wii Virtual Console)",USA
NHNP,"Olympic Hockey 98 (Europe) (En,Fr,De,Es)",Europe
NHNP,"Olympic Hockey 98 (Europe) (En,Fr,De,Es)",Europe
NHNJ,Olympic Hockey 98 (Japan),Japan
NHNJ,Olympic Hockey 98 (Japan),Japan
NHNE,Olympic Hockey 98 (USA),USA
NHNE,Olympic Hockey 98 (USA),USA
NOMJ,Onegai Monsters (Japan),Japan
NOMJ,Onegai Monsters (Japan),Japan
NWDP,"Operation WinBack (Europe) (En,Fr,De,Es,It)",Europe
NWDP,"Operation WinBack (Europe) (En,Fr,De,Es,It)",Europe
NUBJ,PD Ultraman Battle Collection 64 (Japan),Japan
NUBJ,PD Ultraman Battle Collection 64 (Japan),Japan
NEAE,PGA European Tour (USA),USA
NEAE,PGA European Tour (USA),USA
NEAP,"PGA European Tour Golf (Europe) (En,Fr,De,Es,It)",Europe
NEAP,"PGA European Tour Golf (Europe) (En,Fr,De,Es,It)",Europe
NPCJ,Pachinko 365 Nichi (Japan),Japan
NPCJ,Pachinko 365 Nichi (Japan),Japan
NMQP,"Paper Mario (Europe) (En,Fr,De,Es)",Europe
NMQP,"Paper Mario (Europe) (En,Fr,De,Es)",Europe
NMQE,Paper Mario (USA),USA
NMQE,Paper Mario (USA),USA
NYPP,Paperboy (Europe),Europe
NYPP,Paperboy (Europe),Europe
NYPE,Paperboy (USA),USA
NYPE,Paperboy (USA),USA
NPPJ,Parlor! Pro 64 - Pachinko Jikki Simulation Game (Japan),Japan
NPPJ,Parlor! Pro 64 - Pachinko Jikki Simulation Game (Japan),Japan
NCRP,Penny Racers (Europe),Europe
NCRP,Penny Racers (Europe),Europe
NCRE,Penny Racers (USA),USA
NCRE,Penny Racers (USA),USA
NPDP,Perfect Dark (Europe) (Beta) (Debug),Europe
NPDP,Perfect Dark (Europe) (Beta) (Debug),Europe
NPDP,"Perfect Dark (Europe) (En,Fr,De,Es,It)",Europe
NPDP,"Perfect Dark (Europe) (En,Fr,De,Es,It)",Europe
NPDJ,Perfect Dark (Japan),Japan
NPDJ,Perfect Dark (Japan),Japan
NPDE,Perfect Dark (USA),USA
NPDE,Perfect Dark (USA),USA
NPDE,Perfect Dark (USA) (Beta) (Debug),USA
NPDE,Perfect Dark (USA) (Beta) (Debug),USA
NPDE,Perfect Dark (USA) (Rev 1),USA
NPDE,Perfect Dark (USA) (Rev 1),USA
NPGJ,Pikachuu Genki de Chuu (Japan),Japan
NPGJ,Pikachuu Genki de Chuu (Japan),Japan
NPWP,"Pilotwings 64 (Europe) (En,Fr,De)",Europe
NPWP,"Pilotwings 64 (Europe) (En,Fr,De)",Europe
NPWJ,Pilotwings 64 (Japan),Japan
NPWJ,Pilotwings 64 (Japan),Japan
NPWE,Pilotwings 64 (USA),USA
NPWE,Pilotwings 64 (USA),USA
NPNP,Pokemon Puzzle League (Europe),Europe
NPNP,Pokemon Puzzle League (Europe),Europe
NPNP,Pokemon Puzzle League (Europe) (Wii Virtual Console),Europe
NPNP,Pokemon Puzzle League (Europe) (Wii Virtual Console),Europe
NPNF,Pokemon Puzzle League (France),France
NPNF,Pokemon Puzzle League (France),France
NPNF,Pokemon Puzzle League (France) (Wii Virtual Console),France
NPNF,Pokemon Puzzle League (France) (Wii Virtual Console),France
NPND,Pokemon Puzzle League (Germany),Germany
NPND,Pokemon Puzzle League (Germany),Germany
NPND,Pokemon Puzzle League (Germany) (Wii Virtual Console),Germany
NPND,Pokemon Puzzle League (Germany) (Wii Virtual Console),Germany
NPNE,Pokemon Puzzle League (USA),USA
NPNE,Pokemon Puzzle League (USA),USA
NPNE,Pokemon Puzzle League (USA) (Wii Virtual Console),USA
NPNE,Pokemon Puzzle League (USA) (Wii Virtual Console),USA
NPFU,Pokemon Snap (Australia),Australia
NPFU,Pokemon Snap (Australia),Australia
NPFP,Pokemon Snap (Europe),Europe
NPFP,Pokemon Snap (Europe),Europe
NPFF,Pokemon Snap (France),France
NPFF,Pokemon Snap (France),France
NPFD,Pokemon Snap (Germany),Germany
NPFD,Pokemon Snap (Germany),Germany
NPFI,Pokemon Snap (Italy),Italy
NPFI,Pokemon Snap (Italy),Italy
NPFJ,Pokemon Snap (Japan),Japan
NPFJ,Pokemon Snap (Japan),Japan
NPFJ,Pokemon Snap (Japan) (Rev 1) (Wii Virtual Console),Japan
NPFJ,Pokemon Snap (Japan) (Rev 1) (Wii Virtual Console),Japan
NPFS,Pokemon Snap (Spain),Spain
NPFS,Pokemon Snap (Spain),Spain
NPFE,Pokemon Snap (USA),USA
NPFE,Pokemon Snap (USA),USA
NPOP,Pokemon Stadium (Europe),Europe
NPOP,Pokemon Stadium (Europe),Europe
NPOP,Pokemon Stadium (Europe) (Rev 1),Europe
NPOP,Pokemon Stadium (Europe) (Rev 1),Europe
NPOF,Pokemon Stadium (France),France
NPOF,Pokemon Stadium (France),France
NPOD,Pokemon Stadium (Germany),Germany
NPOD,Pokemon Stadium (Germany),Germany
NPOI,Pokemon Stadium (Italy),Italy
NPOI,Pokemon Stadium (Italy),Italy
CPSJ,Pokemon Stadium (Japan),Japan
CPSJ,Pokemon Stadium (Japan),Japan
NPOS,Pokemon Stadium (Spain),Spain
NPOS,Pokemon Stadium (Spain),Spain
NPOE,Pokemon Stadium (USA),USA
NPOE,Pokemon Stadium (USA),USA
NPOE,Pokemon Stadium (USA) (Rev 1),USA
NPOE,Pokemon Stadium (USA) (Rev 1),USA
NPOE,Pokemon Stadium (USA) (Rev 2),USA
NPOE,Pokemon Stadium (USA) (Rev 2),USA
NP3P,Pokemon Stadium 2 (Europe),Europe
NP3P,Pokemon Stadium 2 (Europe),Europe
NP3F,Pokemon Stadium 2 (France),France
NP3F,Pokemon Stadium 2 (France),France
NP3D,Pokemon Stadium 2 (Germany),Germany
NP3D,Pokemon Stadium 2 (Germany),Germany
NP3I,Pokemon Stadium 2 (Italy),Italy
NP3I,Pokemon Stadium 2 (Italy),Italy
CP2J,Pokemon Stadium 2 (Japan),Japan
CP2J,Pokemon Stadium 2 (Japan),Japan
NP3S,Pokemon Stadium 2 (Spain),Spain
NP3S,Pokemon Stadium 2 (Spain),Spain
NP3E,Pokemon Stadium 2 (USA),USA
NP3E,Pokemon Stadium 2 (USA),USA
NP3J,Pokemon Stadium Kin Gin (Japan),Japan
NP3J,Pokemon Stadium Kin Gin (Japan),Japan
NPXE,Polaris SnoCross (USA),USA
NPXE,Polaris SnoCross (USA),USA
NPLJ,Power League 64 (Japan),Japan
NPLJ,Power League 64 (Japan),Japan
NPUP,Power Rangers - Lightspeed Rescue (Europe),Europe
NPUP,Power Rangers - Lightspeed Rescue (Europe),Europe
NPUE,Power Rangers - Lightspeed Rescue (USA),USA
NPUE,Power Rangers - Lightspeed Rescue (USA),USA
NPQE,"Powerpuff Girls, The - Chemical X-Traction (USA)",USA
NPQE,"Powerpuff Girls, The - Chemical X-Traction (USA)",USA
NPQE,"Powerpuff Girls, The - Chemical X-Traction (USA) (Beta)",USA
NPQE,"Powerpuff Girls, The - Chemical X-Traction (USA) (Beta)",USA
NPMP,Premier Manager 64 (Europe),Europe
NPMP,Premier Manager 64 (Europe),Europe
NKMJ,Pro Mahjong Kiwame 64 (Japan),Japan
NKMJ,Pro Mahjong Kiwame 64 (Japan),Japan
NKMJ,Pro Mahjong Kiwame 64 (Japan) (Rev 1),Japan
NKMJ,Pro Mahjong Kiwame 64 (Japan) (Rev 1),Japan
NNRJ,Pro Mahjong Tsuwamono 64 - Jansou Battle ni Chousen (Japan),Japan
NNRJ,Pro Mahjong Tsuwamono 64 - Jansou Battle ni Chousen (Japan),Japan
NPYJ,Puyo Puyo Sun 64 (Japan),Japan
NPYJ,Puyo Puyo Sun 64 (Japan),Japan
NPTJ,Puyo Puyoon Party (Japan),Japan
NPTJ,Puyo Puyoon Party (Japan),Japan
NPBJ,Puzzle Bobble 64 (Japan),Japan
NPBJ,Puzzle Bobble 64 (Japan),Japan
BPYB,Pyoro 64 (Unknown) (MPAL),
BPYE,Pyoro 64 (Unknown),
BPYI,Pyoro 64 (Unknown) (PAL),
NQKP,Quake (Europe),Europe
NQKP,Quake (Europe),Europe
NQKE,Quake (USA),USA
NQKE,Quake (USA),USA
NQ2P,Quake II (Europe),Europe
NQ2P,Quake II (Europe),Europe
NQ2E,Quake II (USA),USA
NQ2E,Quake II (USA),USA
NETE,Quest 64 (USA),USA
NETE,Quest 64 (USA),USA
NRZP,RR64 - Ridge Racer 64 (Europe),Europe
NRZP,RR64 - Ridge Racer 64 (Europe),Europe
NRZE,RR64 - Ridge Racer 64 (USA),USA
NRZE,RR64 - Ridge Racer 64 (USA),USA
NWKD,RTL World League Soccer 2000 (Germany),Germany
NWKD,RTL World League Soccer 2000 (Germany),Germany
NMGD,Racing Simulation 2 (Germany),Germany
NMGD,Racing Simulation 2 (Germany),Germany
NKRP,Rakugakids (Europe),Europe
NKRP,Rakugakids (Europe),Europe
NKRP,Rakugakids (Europe) (Beta 2),Europe
NKRP,Rakugakids (Europe) (Beta 2),Europe
NKRJ,Rakugakids (Japan),Japan
NKRJ,Rakugakids (Japan),Japan
NRAJ,Rally '99 (Japan),Japan
NRAJ,Rally '99 (Japan),Japan
NWQE,Rally Challenge 2000 (USA),USA
NWQE,Rally Challenge 2000 (USA),USA
NRPP,Rampage - World Tour (Europe),Europe
NRPP,Rampage - World Tour (Europe),Europe
NRPE,Rampage - World Tour (USA),USA
NRPE,Rampage - World Tour (USA),USA
N2PP,Rampage 2 - Universal Tour (Europe),Europe
N2PP,Rampage 2 - Universal Tour (Europe),Europe
N2PE,Rampage 2 - Universal Tour (USA),USA
N2PE,Rampage 2 - Universal Tour (USA),USA
NRTP,"Rat Attack (Europe) (En,Fr,De,Es,It,Nl)",Europe
NRTP,"Rat Attack (Europe) (En,Fr,De,Es,It,Nl)",Europe
NRTE,Rat Attack! (USA),USA
NRTE,Rat Attack! (USA),USA
NY2P,"Rayman 2 - The Great Escape (Europe) (En,Fr,De,Es,It)",Europe
NY2P,"Rayman 2 - The Great Escape (Europe) (En,Fr,De,Es,It)",Europe
NY2E,"Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It)",USA
NY2E,"Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It)",USA
NRGF,"Razmoket, Les - La Chasse aux Tresors (France)",France
NRGF,"Razmoket, Les - La Chasse aux Tresors (France)",France
NFQE,Razor Freestyle Scooter (USA),USA
NFQE,Razor Freestyle Scooter (USA),USA
NRVP,"Re-Volt (Europe) (En,Fr,De,Es)",Europe
NRVP,"Re-Volt (Europe) (En,Fr,De,Es)",Europe
NRVE,Re-Volt (USA),USA
NRVE,Re-Volt (USA),USA
NRDP,"Ready 2 Rumble Boxing (Europe) (En,Fr,De)",Europe
NRDP,"Ready 2 Rumble Boxing (Europe) (En,Fr,De)",Europe
NRDE,Ready 2 Rumble Boxing (USA),USA
NRDE,Ready 2 Rumble Boxing (USA),USA
N22E,Ready 2 Rumble Boxing - Round 2 (USA),USA
N22E,Ready 2 Rumble Boxing - Round 2 (USA),USA
NREP,"Resident Evil 2 (Europe) (En,Fr)",Europe
NREP,"Resident Evil 2 (Europe) (En,Fr)",Europe
NREE,Resident Evil 2 (USA),USA
NREE,Resident Evil 2 (USA),USA
NREE,Resident Evil 2 (USA) (Rev 1),USA
NREE,Resident Evil 2 (USA) (Rev 1),USA
NROP,Road Rash 64 (Europe),Europe
NROP,Road Rash 64 (Europe),Europe
NROP,Road Rash 64 (Europe) (Beta),Europe
NROP,Road Rash 64 (Europe) (Beta),Europe
NROE,Road Rash 64 (USA),USA
NROE,Road Rash 64 (USA),USA
NROE,Road Rash 64 (USA) (Beta 2),USA
NROE,Road Rash 64 (USA) (Beta 2),USA
NRRP,"Roadsters (Europe) (En,Fr,De,Es,It,Nl)",Europe
NRRP,"Roadsters (Europe) (En,Fr,De,Es,It,Nl)",Europe
NRRE,"Roadsters (USA) (En,Fr,Es)",USA
NRRE,"Roadsters (USA) (En,Fr,Es)",USA
NR7J,Robot Poncots 64 - 7tsu no Umi no Caramel (Japan),Japan
NR7J,Robot Poncots 64 - 7tsu no Umi no Caramel (Japan),Japan
NRXP,Robotron 64 (Europe),Europe
NRXP,Robotron 64 (Europe),Europe
NRXE,Robotron 64 (USA),USA
NRXE,Robotron 64 (USA),USA
NSUP,"Rocket - Robot on Wheels (Europe) (En,Fr,De)",Europe
NSUP,"Rocket - Robot on Wheels (Europe) (En,Fr,De)",Europe
NSUE,Rocket - Robot on Wheels (USA),USA
NSUE,Rocket - Robot on Wheels (USA),USA
NRHJ,Rockman Dash - Hagane no Boukenshin (Japan),Japan
NRHJ,Rockman Dash - Hagane no Boukenshin (Japan),Japan
NJPE,Ronaldinho's Soccer 64 (Brazil) (Pirate),Brazil
NJPE,Ronaldinho's Soccer 64 (Brazil) (Pirate),Brazil
NRGD,Rugrats - Die grosse Schatzsuche (Germany),Germany
NRGD,Rugrats - Die grosse Schatzsuche (Germany),Germany
NRGE,Rugrats - Scavenger Hunt (USA),USA
NRGE,Rugrats - Scavenger Hunt (USA),USA
NRGP,Rugrats - Treasure Hunt (Europe),Europe
NRGP,Rugrats - Treasure Hunt (Europe),Europe
NRKP,Rugrats in Paris - The Movie (Europe),Europe
NRKP,Rugrats in Paris - The Movie (Europe),Europe
NRKE,Rugrats in Paris - The Movie (USA),USA
NRKE,Rugrats in Paris - The Movie (USA),USA
NR2P,"Rush 2 - Extreme Racing USA (Europe) (En,Fr,De,Es,It,Nl)",Europe
NR2P,"Rush 2 - Extreme Racing USA (Europe) (En,Fr,De,Es,It,Nl)",Europe
NR2E,Rush 2 - Extreme Racing USA (USA),USA
NR2E,Rush 2 - Extreme Racing USA (USA),USA
NCSP,"S.C.A.R.S. (Europe) (En,Fr,De)",Europe
NCSP,"S.C.A.R.S. (Europe) (En,Fr,De)",Europe
NCSE,S.C.A.R.S. (USA),USA
NCSE,S.C.A.R.S. (USA),USA
NDCJ,SD Hiryuu no Ken Densetsu (Japan),Japan
NDCJ,SD Hiryuu no Ken Densetsu (Japan),Japan
NSHJ,Saikyou Habu Shougi (Japan),Japan
